Project_ID,Project_Name,project_letter,Stage,Center,Group_ES,Value,Mean,SD,n,Subgroup,Treatment,planned_EU_total,planned_EU_per_group
"E","E","E","confirmatory","Center_2","Ctrl",9.49418152556415,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",11.9053599815309,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",9.44917020395885,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",7.53438792197992,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",10.4750071688216,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",12.1025185772783,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",9.88908410984832,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",8.92464626519031,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",9.70076463018933,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",9.18017118109917,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",10.0350831998615,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Ctrl",11.5020822083631,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",11.8415765814828,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",11.8052614649738,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",12.4323050836025,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",13.7649303287932,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",12.4111950089668,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",10.7671283142529,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",10.5304014961574,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",11.7363944139176,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",12.6200339731579,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",9.92063929459592,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",11.6313822623152,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","confirmatory","Center_2","Treated",13.9345345203358,NA,NA,NA,NA,"DummyTreatment",NA,NA
"E","E","E","exploratory","Center_1",NA,NA,NA,NA,NA,NA,"DummyTreatment",37,21
"F","F","F","exploratory","Center_1","Ctrl",NA,9.44810966314892,2.73499893723056,12,NA,"DummyTreatment",NA,NA
"F","F","F","exploratory","Center_1","Treated",NA,11.8825302183065,2.07882146537304,14,NA,"DummyTreatment",NA,NA
"F","F","F","confirmatory","Center_1","Ctrl",NA,8.81309922282153,1.48687048489228,15,NA,"DummyTreatment",NA,NA
"F","F","F","confirmatory","Center_1","Treated",NA,9.33580212088056,2.42630037758499,14,NA,"DummyTreatment",NA,NA
"F","F","F","confirmatory","Center_2","Ctrl",NA,7.80182909707954,2.12392631778494,10,NA,"DummyTreatment",NA,NA
"F","F","F","confirmatory","Center_2","Treated",NA,12.0635743516727,2.60095274774358,5,NA,"DummyTreatment",NA,NA
"F","F","F","exploratory","Center_1",NA,NA,NA,NA,NA,NA,"DummyTreatment",21,20
"G","G","G","exploratory","Center_1","Ctrl",9.45350378637615,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",9.06260044043583,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",11.4083345678594,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",7.60527299526918,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",11.7327322642255,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",11.7283049724518,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",7.6027552818625,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",11.2789839958011,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",10.6349214517738,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",8.31612721477528,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",11.2121209872864,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Ctrl",11.3129362173175,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",15.3038307832463,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",9.08205854292617,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",11.8974042277493,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",10.6149780708218,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",15.0726421743771,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",12.3454629693772,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",10.2647923862793,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",11.0281935558091,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","exploratory","Center_1","Treated",8.8569556119408,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",10.3262728260966,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",11.8283117078019,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",10.3412891308888,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",11.3644028967189,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",8.88158630847193,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",8.71112613994696,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",9.52102544684319,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",13.364888186148,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",9.52237385231183,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",9.11043604332602,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",12.740007987942,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",11.3465077267097,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",10.1443335048295,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",6.98448536492664,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",10.0522004506525,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",9.36716826360601,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",9.79530697295881,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",7.63688154588863,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",10.9973160876599,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",13.8356060978786,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",9.50269012624289,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",12.7612874940396,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",10.241214178539,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",9.47903602479987,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",10.6896998713439,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",8.39078591109633,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",12.2171121835116,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",7.7938416770429,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",11.6022608468913,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",7.68816694983266,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",9.74570278634868,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",6.11696324791877,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",12.362361782877,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Ctrl",13.7198217230863,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",11.9453060671725,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",11.9333393154482,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",8.9678647536978,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",13.5807706877765,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",11.5785316386165,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",10.6865141492779,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",13.782991506938,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",13.6988868848157,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",15.221809648296,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",12.1105998921125,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",14.4107928952132,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",8.50743101774031,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",10.496253911261,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",12.1552444925251,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",10.8197897110483,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_1","Treated",12.4484365692921,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",11.0704555199465,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",9.01492106395386,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",9.07434544680016,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",9.69928786154184,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",8.83005916142065,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",6.54698360696859,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",11.208049917332,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",10.0537539794372,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",7.87300418723591,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",7.22390190479588,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",14.1734348689863,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",8.64299370916313,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",6.28885669216392,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",11.0665187255073,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",13.0654366383548,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",13.8473873222391,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",11.1968868757816,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",10.3333261080761,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",10.2743976749464,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",10.6274190207243,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",9.45280243785662,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",12.0968657340444,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Ctrl",11.3876117035742,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",12.2476838863889,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",12.0750441839265,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",12.1318064657431,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",14.0567024293622,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",10.970278554222,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",13.2465528495248,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",12.3479061872841,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",11.9304382305197,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",13.2175580234693,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",9.09835137301874,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",12.9612511997504,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",10.3436514592064,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",14.0405060243289,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",13.0769640642053,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",13.5381045899912,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",12.2414386585741,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",13.7272968683155,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",14.7610290566291,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",11.4119977731167,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",11.9537547341092,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",12.7247987687719,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_2","Treated",11.066571234509,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",8.09458370632332,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",11.3350811573048,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",10.1744770785545,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",9.78158110488334,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",8.6450156056029,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",8.89955251702172,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",10.1825347669765,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",6.0765848022294,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",6.07379395942313,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",9.87739034340269,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",11.7905050751273,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",9.94388245703765,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",8.00050596670016,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",8.54523294182493,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",8.00632203524399,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",7.91662228202098,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",9.17082254727265,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",9.52194186369487,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",10.9672350676765,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Ctrl",9.35735031566322,NA,NA,NA,"Ctrl_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",11.8171314488997,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",14.3743736213031,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",14.3832025370207,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",10.4220735637775,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",8.90444691272486,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",16.9161209837305,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",11.6751561150412,NA,NA,NA,"Treated_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",13.6965089942394,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",11.8293608469672,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",10.569309809458,NA,NA,NA,"Treated_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",8.91911518941998,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",10.6138107719788,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",12.2376988660091,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",9.27058108402618,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",13.1799653587346,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",12.5786880576347,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",10.1915699487587,NA,NA,NA,"Treated_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",11.0223475381029,NA,NA,NA,"Treated_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",11.15482543731,NA,NA,NA,"Treated_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",12.4064913524887,NA,NA,NA,"Treated_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",14.9904599814207,NA,NA,NA,"Treated_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",9.42942969437675,NA,NA,NA,"Treated_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_3","Treated",16.2930208261804,NA,NA,NA,"Treated_sub_4","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",8.95323571191626,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",11.6868937322087,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",9.39738333173962,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",12.1756830161388,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",10.0818696405934,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",10.5730705034326,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",9.99177318661501,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",11.3736264075039,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",9.71064084076821,NA,NA,NA,"Ctrl_sub_1","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",10.5004956426967,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",11.1277347806118,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",10.3788524750296,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",8.53429238740575,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",11.9727317197909,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",13.4772675338125,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",11.7623576178509,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",6.11269819735205,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",12.7991523708059,NA,NA,NA,"Ctrl_sub_2","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",9.8140489376035,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",6.98083359026979,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",9.47221610339882,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",11.1973150823702,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",16.6086596886789,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",11.8942095554132,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
"G","G","G","confirmatory","Center_4","Ctrl",7.56919695068157,NA,NA,NA,"Ctrl_sub_3","DummyTreatment",NA,NA
